run,time,node_id,x,y,speed
1,370.00,71,949.12,586.02,0.00
1,370.00,72,689.64,770.87,8.08
1,370.00,73,483.58,641.69,23.56
1,370.00,74,210.20,98.51,5.27
1,370.00,75,163.37,371.78,7.46
1,370.00,76,671.27,838.07,0.00
1,370.00,77,600.37,795.10,17.46
1,370.00,78,264.06,681.18,9.27
1,370.00,79,109.74,612.81,15.32
1,370.00,80,370.94,835.47,0.00
1,370.00,81,437.21,782.58,8.76
1,370.00,82,723.95,441.11,8.18
1,370.00,83,405.48,309.24,10.01
1,370.00,84,814.35,47.45,23.70
1,370.00,85,92.41,790.14,23.29
1,370.00,86,193.14,330.44,0.00
1,370.00,87,615.89,41.25,22.16
1,370.00,88,601.90,548.77,22.86
1,370.00,89,569.28,449.30,6.80
1,370.00,90,260.46,574.08,23.81
1,370.00,91,261.98,733.03,24.34
1,370.00,92,115.71,657.12,11.72
1,370.00,93,963.63,901.94,0.00
1,370.00,94,763.91,44.83,20.77
1,370.00,95,583.43,610.92,8.38
1,370.00,96,716.15,929.84,15.69
1,370.00,97,13.52,116.72,5.78
1,370.00,98,703.43,156.38,17.19
1,370.00,99,17.88,870.38,0.00
1,380.00,0,785.98,390.84,15.07
1,380.00,1,582.34,373.20,9.51
1,380.00,2,382.78,758.77,17.50
1,380.00,3,478.25,620.27,7.11
1,380.00,4,387.63,539.19,11.21
1,380.00,5,402.03,544.34,13.71
1,380.00,6,392.69,657.52,22.24
1,380.00,7,772.32,745.54,14.06
1,380.00,8,867.16,719.59,9.80
1,380.00,9,176.70,160.62,0.00
1,380.00,10,760.69,672.31,13.93
1,380.00,11,901.08,798.71,0.00
1,380.00,12,465.84,626.40,23.09
1,380.00,13,292.21,400.24,24.99
1,380.00,14,281.03,378.47,16.81
1,380.00,15,760.72,284.81,15.90
1,380.00,16,532.90,506.10,5.81
1,380.00,17,413.66,500.16,13.17
1,380.00,18,700.45,549.50,9.36
1,380.00,19,543.65,563.22,0.00
1,380.00,20,794.89,705.14,5.47
1,380.00,21,297.66,814.31,5.87
1,380.00,22,395.83,241.09,6.00
1,380.00,23,331.43,794.90,0.00
1,380.00,24,293.98,667.90,5.77
1,380.00,25,799.53,381.77,9.27
1,380.00,26,611.30,433.29,0.00
1,380.00,27,792.46,161.50,9.73
1,380.00,28,834.87,328.22,22.78
1,380.00,29,902.74,577.30,0.00
1,380.00,30,259.53,198.99,22.27
1,380.00,31,202.34,480.74,5.03
1,380.00,32,677.08,603.13,17.58
1,380.00,33,599.34,473.08,20.39
1,380.00,34,481.43,476.89,6.14
1,380.00,35,150.33,256.03,24.34
